Id,ProductId,HelpfulnessNumerator,HelpfulnessDenominator,UserId,Score
35974,B0029JFW8U,0,0,A17WPIK99K771P,5
504185,B003P02EGU,0,0,A1Q1939STY21OI,5
373590,B004AN7QEQ,0,0,A2FAJPTD5B5WLD,4
504184,B003P02EGU,0,0,A3K11UINSYK9J3,5
504183,B003P02EGU,0,0,A201YB2HKPNNB1,5
52403,B000IG7NE2,0,0,AW7FYP6TBY4AY,2
225881,B003O4PXBK,0,0,A1TXIRQARYBOO7,5
396207,B0002H3TJA,0,0,AMVG61ZIB7X3,5
125636,B0002CH2MU,0,0,A1K43RH7MIL9IH,5
372674,B0083T6HC0,0,0,A5HC239CMI1PS,1
553152,B001O0BL9E,3,4,A151Q13FVI3D76,3
187674,B001JG75PM,0,0,AKNT3ZH2FB7T4,1
286942,B009PFJUF2,1,1,A16HJRHRHNSUZ6,5
501623,B001CCU8AW,0,0,A2TNGLJ1B3OLFD,5
342850,B000ET4SM8,0,0,A119ENW2A3OUH9,5
476452,B001SB1WUC,0,0,ASDP36J10D55L,5
311964,B005TC1G1Q,0,0,A2RE09JVOOCMHH,1
540804,B002ZJ4J7Y,0,0,A39GIMNK3JW95N,5
6427,B000OIT8T2,0,0,A38Q177E7KQSZK,3
291074,B005HG9ESG,0,0,A1OHGX0LKS6QLP,5
437425,B008J1UAZ2,0,0,A295E6ZJKW4V1W,2
372675,B0083T6HC0,0,0,A1L29KMKRVPCC0,5
311963,B005TC1G1Q,0,0,A3Q52B7U4RGX0O,5
553219,B000E46GEG,0,0,A12WGVX80RPW2L,5
521477,B007JFXWRC,0,0,A2S1YJ7VY05FVB,3
568084,B000L8FZMY,0,0,AZK457CB2LN3Y,5
35472,B000WSHV1Q,0,0,A1FEM9S0LUOGWV,5
521476,B007JFXWRC,0,0,AOZ2MGUTFOE8U,4
521475,B007JFXWRC,0,0,A28YK7B27X3N0N,3
6369,B004CH6QG4,0,0,A3VX146GUK5LOW,2
290974,B005HG9ESG,0,1,A2GY5WCU9PKTMI,3
474961,B000NMCP1W,0,0,A1SRCDX1AV9EIQ,5
264429,B000KOWAN6,0,0,AFTL02A1P7OHF,5
351323,B003KSKU36,0,0,A275DMHZMRS9ZN,5
250131,B005UBH8WC,0,0,A1R4GSB115D3P8,2
254265,B002UQ6R0O,0,0,A3IJ4FX92S2GYC,2
553324,B000HLCMFS,1,2,A3QLA3VEOA4K4R,3
521478,B007JFXWRC,0,0,A28TWWUAWFVCTR,3
147556,B001D0IZBM,0,0,A3TPEPYMO2GFN7,5
173150,B002GWFAUU,0,0,AO5SL0R2T46H6,3
225859,B001H8W9IU,0,0,A2QQ7FN3AQP15O,5
277100,B003D4MJAY,0,0,A2TEZM4Y056J0O,5
52170,B002OK2FCA,0,0,A1ASJ0KQB5A7PO,5
76787,B0049ULB78,0,0,AYJBQXK46DIFA,4
66967,B000KND8RY,0,0,A24TV0KKM5UBR9,5
372956,B004W1FYEU,0,0,A1ZQ3GIW0AOD8P,5
365890,B003VE3IEW,0,0,A20LSUHQOAOZGF,1
55972,B007IEFJ0M,0,0,A1WG5SD91EWYXZ,3
163432,B000A0VOD2,0,0,A3LFH6PPXZ5I7T,1
248783,B0007XPS98,0,0,AHRKPOVF300HC,5
188213,B004X8TIXA,0,0,A3HA8G5E3VF4OM,5
147555,B001D0IZBM,0,0,A26D99SIWZR5JF,5
323600,B0000CNU5B,0,0,AT6UIUABL79MG,5
76786,B0049ULB78,0,0,A2FO40PQHVG7L6,5
521481,B007JFXWRC,0,0,AG8E2F0G98ZTB,5
52073,B0078DQ358,0,0,A1HSCWKJW3RBIZ,5
521480,B007JFXWRC,0,0,A73DFWJE0CGY6,5
261638,B004KFHGUI,0,0,AZPNGIE2WGOCW,5
76161,B00469PBVO,0,0,A3R10FC0175H0,1
233893,B004YV7VE4,0,0,A5HV9B63WOVNW,5
225753,B00786R4PI,0,0,A1IXI3WK8BIOPN,5
333969,B00028ZMBC,1,1,A16LRJC28R50FS,1
41102,B0008DI8LC,0,0,AW1YNTS17HOX4,5
520045,B007TH30OU,0,0,A2J6E5LLQJKU3A,5
521479,B007JFXWRC,0,0,A3IVDLIXVJCRDQ,3
388660,B007TGO1TY,0,0,A2YQ7M9GFU3Z65,4
517368,B004984G40,0,1,A2BGFXOMJTPVMG,1
439633,B000DZH1CM,0,0,A2ZGV7IQQPBV6H,5
3893,B003SO2CV0,0,0,A34YTVH0XDHWIZ,2
122040,B005LNA5VK,1,1,A1AOJ0WC998155,5
58272,B005BV1IKO,0,0,A1MWEKGRKFU6XV,5
53591,B0000AH3RR,0,0,A2ZBDYDX9ENYP4,1
243617,B00523T236,0,0,A3HA8G5E3VF4OM,5
491584,B0081QNI8Q,0,0,A3I3R2L3JYZTGW,3
443554,B0034E5CWK,0,0,A3K6C5LSHPF1G9,5
18953,B002UNFJI8,0,0,A1GXJW4152V4LJ,4
16440,B007TJGZ54,0,0,A2J4TP52LS0O9,5
205121,B001THPU0I,0,0,A1TQ3BOV040WLT,5
403476,B0054S0YTK,0,0,A2VOHICKA5JGQZ,5
83359,B005ZBZLT4,0,0,ARRI8DNORGK3E,5
119016,B003YF1188,0,0,A3MB83ALNB3O4Z,5
539006,B004FVRTA4,0,0,A38VE16KIKCUIM,5
71040,B001VNL00O,0,0,A18SI4VQ1RAN4Q,4
484489,B007FNXI18,0,0,A1WG5SD91EWYXZ,4
529023,B002MFZD8A,0,0,A11M1LWQHJQRET,5
326064,B003O3R6IE,0,0,A3AZB037DBR1D8,5
348768,B005IYFRUQ,0,0,A1MKP3TYQ4LJIS,5
512369,B005IVPDKI,0,0,AKV2OTXZ7V1WN,5
58072,B001VIY7O0,0,0,A1RQTUKLD5S13H,3
390539,B001EQ5Q58,0,0,A3IYSIAKYOMKTO,5
438287,B001E5116C,0,0,A2LVK8DL9XFMMB,5
367866,B003B3OOPA,0,0,A3TA08QA26DLD7,4
157552,B0017T6S0Y,0,0,AK7IM4H3C48J8,5
16441,B007TJGZ54,0,0,ANR6KZR4G1K4J,5
294698,B007VH1LC6,0,0,A12RYDU5FRQK3T,5
174624,B001FFGREW,0,0,A13HRSMJ5TOWEZ,5
220637,B001EQ5J0K,0,0,AQ6J40HMO7CH5,5
192100,B004CIZZJ2,0,0,AVNVAZ06EGF41,5
42014,B000ZQAIB0,0,0,A1Y09QLADQYQJG,1
32547,B009NTCO4O,0,0,AVFP6Y641X6CZ,4
128620,B000NV9VR4,0,0,A10VWK6QFM793S,5
362244,B002C1Y150,0,0,A36BMSFNQAFPH0,5
379341,B000EGZ98S,0,0,ACOTJ4YDU54S7,5
263879,B000FOIYS6,0,0,A1K0X574QS6V1D,3
139094,B003EMXWRO,0,0,A1LZVIPXRE6OZV,5
278984,B002KB2ASM,0,0,A325MKOCWBB31M,5
45167,B0060KOF2I,0,0,A3HRGWJNMLHIF3,1
256115,B0045TI2HU,1,1,A1POFVVXUZR3IQ,2
139325,B000MXX04S,0,0,A3I3XBMW9SEMFG,2
352682,B003YNCRQ0,0,0,AD6UC2NLWYLSK,1
10460,B0034CE9FI,0,0,A1EJSN2UUFB9TK,4
220550,B0034EDLS2,0,0,A1W013NJJFJ5XM,5
482729,B001E5E0WY,0,0,A2ISQVHIM6G5T9,5
421766,B001M08YP0,0,0,A8UDDOJXKZLB,5
359873,B0046H2ZLA,0,0,AIKNGPVSDX77C,4
29211,B000PDY3P0,0,0,A38LVB5X9VXPO2,5
115898,B003D4IUCK,0,0,A127IEGUV0O1I6,5
353523,B000UVBYRM,0,0,A2WMONS4FVKF8H,5
353524,B000UVBYRM,0,0,A18PLKL59T0UVQ,5
328711,B0044547OM,0,0,A2JZ062DPCHXNJ,5
529486,B0036GJZ1A,0,0,A28T6TQSDH2QC0,1
489923,B007P5PBLQ,0,0,A44TAQUSHUVPJ,5
90217,B00866AM2G,0,0,A2A3IYM648CYDH,1
49896,B000KJBCUS,0,0,AWEE7YHAOMDQ1,5
270010,B001M072X0,0,0,AY12DBB0U420B,5
122055,B005LNA5VK,0,0,A2PHLW4Y6RBIPV,5
561876,B003SBU4B8,0,0,A1NPG72SLECMOF,5
213266,B007RTR898,0,0,A1YICN22V5BHOS,1
339738,B006311NS8,0,0,A1E3LL65XH3CHF,5
123633,B003DA54HS,0,0,A3VE26V99D6JN5,1
175166,B007POA18U,0,0,A2W502OV9VY12J,5
29845,B006G7WC0W,0,0,A3IYSIAKYOMKTO,4
403475,B0054S0YTK,0,0,A19GJD46DA49WI,5
411281,B001KW8TX2,0,0,A2JXZGI7TAEQAR,2
275776,B007FSAN9S,0,0,AY12DBB0U420B,3
364993,B000EI2LLO,0,0,AH25UT2RFGWT6,5
414494,B005TBURAI,0,0,AXWFMRWOYF62B,1
146276,B009FGOK1A,0,0,A1SH8U2D1C196E,5
432897,B0001FFK40,0,0,A3UQ4E2ZWC9K31,5
298233,B00478FLVE,0,0,A30E5JPIV82CJY,5
551242,B001EQ5RFC,0,0,AUKT061KDPPSF,5
548286,B007XH97IE,0,0,A1Q8KNWQ8GDFUY,5
193172,B009RSR8HO,0,0,A3JJTHP8T7A8LY,5
193173,B009RSR8HO,0,0,A34TVEXPHSSPBV,5
194395,B004INBOP0,0,0,A1RL8LQCMWU5PE,5
83358,B005ZBZLT4,0,0,ALHL6E0CAES83,5
195627,B007LMRO54,0,0,AFOAY7PGM2YBT,4
193171,B009RSR8HO,0,0,AH2FVNP7Z6PZH,5
193174,B009RSR8HO,0,0,A4P6AN2L435PV,5
193175,B009RSR8HO,0,0,A1A0PMN417S4V9,5
193176,B009RSR8HO,0,0,A76WHW051R3KV,5
121176,B008Y59CVQ,0,0,A1OSNUU9XWXNQZ,5
23582,B0085XGAFI,0,0,A3CR3KFF0ZH9ZQ,5
85161,B004TI4SIE,0,0,AUV34RMJ7BYFO,5
438807,B005HGAV8I,1,1,A1EEWY9IHCE59G,3
524856,B0032GC55M,0,0,A2TSCBIWVAM8MR,5
44276,B006N3I7S0,0,0,A2PVCBYJOTHJUT,5
240232,B001VJ0B0I,1,1,A2DG63DN704LOI,5
170832,B001O8KQP6,0,0,AQYDPM7VPQKHM,5
260059,B000NMJWZO,0,0,A3IEZK36R2BX17,5
193164,B009RSR8HO,1,1,A2IZG2VYD476QH,5
413294,B00823T1K2,0,0,A106Q1A6LGU4DP,5
149840,B00004S1C6,0,1,A3JCK331XEI0LZ,5
66250,B007OSBGOK,2,3,A2RF1D8DRFI97I,5
193165,B009RSR8HO,1,1,A1I08MP3H92U6R,5
151612,B001WRHQRA,0,0,ANF7RCFKKEBP6,5
411124,B00318AV5M,0,0,AU59I4GC9YBCB,5
140430,B0000CFMU3,0,0,A39RRTO760KGOY,5
314243,B00028OYWK,0,0,A2JR7RLMR07Q7L,5
10066,B003EML8PM,0,0,A1NL5IFNOQM4S5,5
413295,B00823T1K2,0,0,ATN4J5VS8Q0YM,4
294624,B0042M7PS2,0,0,A2E7021B6EB3PW,5
201857,B007OT23N2,0,0,ATJN4KEHJBOC8,4
455777,B000CR1ELU,0,0,A1TIPD5E6O7T19,5
54843,B002UKRORU,0,0,A1N14JO5O4DILL,4
204994,B0037BAQKI,1,1,A200YCKG0JZOMN,5
18904,B003SC0Q4C,1,1,A2ZH3IROLV0RD7,1
145509,B003D4F1QS,0,0,A2QQ7FN3AQP15O,4
193306,B000JMBFZ8,0,0,A2SAC7ZQ1QDE0I,5
227903,B0063Z57GI,0,0,AFW89M20ZRMZT,5
537647,B009LAXHGY,0,0,A129SP8NCH0XL1,5
501107,B000YVGMZW,0,0,A1YOFGROWARS5B,5
137134,B001P05K7M,0,0,A2PGSWGSVQWEK7,5
66560,B004TOCS8A,0,0,A5IRXW98WX4TX,5
493495,B000NMI4QM,0,0,A21LEW7RU1NZ17,2
495896,B003YBJ9F4,0,0,ADYQQ8I7RJAYF,5
557158,B000NVBVCC,0,0,A2KC38ZRZSQNM2,1
296028,B000H222UW,0,0,A1ZK05YAZVGMIF,2
565974,B0032BOIH0,1,1,AHH6JAPWHCU6Q,5
367865,B003B3OOPA,0,0,A1F829N44NFFJH,5
122181,B003YBH1WM,0,0,A1TPE2C588JSH0,4
439670,B0079SX2SS,0,0,A697S5KPLYYJV,5
512234,B003Z39VR2,0,0,A34V0V1CGJPKIU,5
537646,B009LAXHGY,0,0,A3KHUKUNKKPYLU,5
537645,B009LAXHGY,1,1,A35SEPK8KXK9OI,4
102588,B008YDMXNC,0,0,A1MV5CF1BPDWUP,1
83357,B005ZBZLT4,0,0,A2DQPTCQSINP3E,1
263956,B00354MQ3C,0,0,A1W06KQ6NTI935,1
550557,B003BQXKDY,0,0,A31OYJ6WMZ7V36,1
88311,B0044QZ718,0,0,A3HA8G5E3VF4OM,5
87442,B000ISZ310,0,0,A39CQWT7OBGS4Y,5
286393,B00751780M,0,0,A1FO7PK3HZ1JTS,3
122041,B005LNA5VK,1,1,A2EDE0QF9MSCTW,5
123400,B0000TU8PI,0,0,A1Z066QG6EL72U,5
511559,B001SB1T1E,0,0,A2ZPT8NKT4ZVJ5,5
171470,B0013FQOUG,0,0,A1Z31APE1LWSAL,5
280832,B008ASM610,0,0,A1PH5UEJE81EY,3
79288,B003TNANSO,0,0,A26SZPCDAC82BF,5
133448,B0090X8IPM,0,0,AYHPSOGPXD1UP,1
378954,B005ZBZLPI,1,1,AF9E35F3TQV7Q,4
305984,B0044R368S,0,0,A3HA8G5E3VF4OM,5
406330,B006OGZB58,0,0,A3KKIWYIQEZICZ,5
193163,B009RSR8HO,2,2,A1QX7TAALGCUKM,5
395538,B003DCYL5C,0,0,AQE3N64XZN7Y3,5
549915,B002WTE0MQ,6,6,A1JGOQEC818GB7,1
491123,B00196498I,0,0,A1WG5SD91EWYXZ,5
509511,B005LIDZ26,0,0,A1P2XYD265YE21,5
295165,B007DGS6XM,0,0,A2H4JGK6RKJNSZ,1
500944,B001E5DZWK,0,0,A1ZP19E4ION3PS,5
423216,B002YR979W,0,0,AXLVJZE9O9Z9E,5
352553,B001FA1KGC,0,0,ABTWPYNBW9W29,5
462623,B0008DI8N0,0,0,A3NVTJY00XJN98,5
240531,B001EO5T52,1,1,A1F350ADJFTHFS,1
70009,B0041CM5XI,0,0,A2GRCV60S1ZQ5C,2
462624,B0008DI8N0,0,0,AW1YNTS17HOX4,4
257122,B0001PB9I6,0,0,A19TAINKR2S3OC,5
384226,B0006MWN6G,0,0,A2YDMQ79BRREYP,5
229456,B002677ISW,0,0,A2B65O2280YB9G,3
527030,B002BUGHYK,0,0,A2TSCBIWVAM8MR,1
194849,B004OHRFSU,0,0,A3C4TG66R98HL3,5
58497,B001ULH7P4,0,0,A231V77QWJG1Q3,5
121982,B003M63C0E,0,0,A2U06B6B5OK5ZZ,4
103352,B004XRJAAM,0,0,A2PVLM5WVJNJCA,5
367675,B003B3OOPA,1,1,A1SQVECKVVEQ2P,5
174914,B0009U5OSE,0,0,A2EDPK6GRVB5Z9,5
330884,B007CJT7VU,0,0,A3MTNCOCES34T8,5
14628,B0032BXUJM,0,0,A1A5MPM5USXXZE,5
117771,B002CRHEEE,0,0,A397I66S3MGHUB,5
270295,B007R9AD7C,0,0,A35TWGJR68Z7ZV,4
64651,B005CD3ADE,0,0,AXLVJZE9O9Z9E,5
295185,B000IKGG5U,0,0,A1Z5O6G518UABH,2
29564,B000PDY3P0,0,1,A2I0ABGXLFUPL4,3
302941,B003U35AQI,0,0,A3NFL2H6UEGGWC,5
350784,B002ALYK8A,0,0,A2MLCH9REYK6Q7,5
309915,B006COU7JC,0,0,A3D78Q6X73U14X,5
424030,B001LQTHOM,0,0,AS5OGRXQ4T7BY,5
432984,B005DGHX6K,1,1,A1U766GTVYO9K6,5
223939,B0074YT37Q,0,0,A11CK9ML98WDDD,4
40432,B003GMDABA,0,0,A2FJJ7C2WYIKNC,5
115661,B007Y6PA4O,0,0,A2MD87Y7RLMI46,5
312765,B000YDPAD0,0,0,A2MC6O4QFUF8CM,5
178597,B005GYJUK6,0,0,A35IVBDGZPN09D,3
489492,B00192CNG2,0,0,A3BIF51GOAGC15,5
127754,B001BOVE54,0,0,A28UEUIHOAX36X,4
547983,B00522VKWI,0,0,A185FYY1Z4JZQZ,5
181462,B007OSBEV0,2,3,A302QRLK2NS1MD,4
396812,B000FIAWVE,0,0,AXAJL2EO2D9UV,5
3835,B000X2CWTM,0,0,A3PJSAXKHJLS1E,5
10663,B00727IF06,0,0,A14DYYNBOSZLAN,5
512772,B000E65OKQ,0,0,A13D05RAN5ES4O,5
87378,B007POA2L6,0,0,AYJBQXK46DIFA,1
170562,B000AYGXR0,2,2,A3DZY60U5OPTDE,1
100403,B0029K38GC,0,0,A1FO7PK3HZ1JTS,3
43923,B001EQ5JLE,0,0,A24U68OCEF0JG,5
82559,B00312NXYY,0,0,AX4108PQ0CZNO,5
140994,B004DBS2TI,0,0,A1CT750EHAKEN4,5
31671,B0029O0EFG,0,0,AFCM5RQ490RH5,5
446074,B002DZKL5O,0,0,A13D05RAN5ES4O,4
89986,B002LANN56,0,0,A3R4794K2RVU1S,1
524935,B0081Q1LQ2,1,1,A3G4YUO4EKHQQH,4
49626,B0000TWLJO,0,0,A1NIK3IFI6WV2X,5
378766,B001EO7EI2,0,0,A62SZ3KJOKX4Z,2
89985,B002LANN56,0,0,A2DG63DN704LOI,4
175947,B008WNRC26,0,0,A2006U8JECM1BQ,5
114546,B0087MFX1Y,0,0,APTJQOFVH6CTL,5
380766,B00434FROI,0,0,A3I3ZD8BAW03EW,5
302591,B003H7MPIS,0,0,ATW0ZY70GL0HD,4
498892,B002AN8ME6,0,0,A1T7T8POGV5M0T,5
380031,B0032GCH7S,0,0,A3CHAZIIXO3Q3B,5
37942,B000F6SNPS,1,1,A2R1KIYTQ3PYUF,1
277875,B008QS89UG,0,0,A3LYTRS6M0U109,5
46288,B000RNW5WQ,0,0,A20LK7ZD6XIC8S,5
417189,B00112ILZM,1,1,A2L2IT444HMXOU,5
134051,B008H7X8AM,0,0,A4G0LBHOP3MYB,5
519734,B004MUF2KW,0,0,A2F7P40BSZXVTX,5
211717,B004MTWPZI,0,0,A9319E3WNETPW,5
395074,B002AUF0Q2,0,0,A2UZWIYLEWMISD,5
170769,B00765PU2K,0,0,A3ELXWW6L4VRBT,5
466662,B0019L8JSO,0,0,AVJV35095JH71,3
69005,B0018KR8V0,0,0,A4ZHSBFS6A2JS,5
102043,B003JYSF9M,0,0,AOS4LJ4W2JP3B,5
337544,B000K8UL4C,0,0,A1QOKSG4PNM0LU,5
390953,B0030E9EMS,0,0,AFJS6AKWNNCK0,1
325621,B005VOOQHS,0,0,A14BTJRH9VNLJJ,5
460394,B00507A02Q,0,0,A1M538A7G2RT66,4
216750,B001IZM2NY,0,0,AVR45HEPBLUH3,5
277876,B008QS89UG,0,0,A2T851FFWWPN3M,5
529925,B004HR1MDQ,0,0,A193PLD0ZUKZR6,5
505037,B004V65MP2,0,0,AOLTM36JAIPZ,5
330252,B000NMEA1U,1,1,ADG5OH71NP8JX,1
194717,B003762ZJI,0,0,A1RUQQYTPYT5ZK,5
328419,B0068ZWVB2,0,0,A1C9EG51MOYMR0,4
433149,B000SATIE6,0,0,A1VSRL8CZBE4BU,4
230118,B000WB1YSE,0,0,A3TZGU1QG2ZWDJ,5
330812,B0027CNY7U,0,0,A2ZMS3GCZVSKA6,4
330253,B000NMEA1U,1,1,A34769P699AW4R,1
42364,B002MQG4Q4,0,0,A2M1D45RMMO77I,5
445109,B004L33P9U,0,0,A194U71OZ5YTLH,3
378660,B000E6728S,0,0,A13HRSMJ5TOWEZ,5
242360,B001G0NKZA,0,0,A1HKD1ZBPAR2SK,5
236654,B008YA1NWC,0,0,A125EA9YX1FQ62,4
183574,B0002WT552,0,0,A1P0487TJWCM6V,5
419945,B002CJARMI,0,0,A2OMN15LKX14UA,5
37534,B005BPVE90,0,0,AOWUSJ0J0HNK1,1
109569,B004DNEQJG,0,0,A65X3X04C8JWP,1
378953,B005ZBZLPI,1,1,A1JU467KHRPG6W,5
524805,B0005YN6VG,0,0,A106M7EL6SBPYY,5
222753,B00469ROUU,0,0,A2F8YO8WYHHKC4,1
80140,B003SHIH5W,0,0,A2HWIN8AIM4336,4
377653,B002HQCS5U,0,0,A2QF9CAV167KHZ,5
182019,B0009F3POY,0,0,ABGN9LDMJJZ8V,4
471589,B004ZMY0JQ,1,1,AQUYZF7908LG9,1
494107,B0045507CM,0,0,A18X0K0II51QOP,5
186662,B009L47BR6,0,0,AU81S40K060SS,5
486560,B003C5P7KI,0,0,A38GU4PGJLZXT5,5
207781,B00012182G,2,2,A582CGRMZL0NS,5
514979,B007IS64GG,0,0,A34CPHRQ5FL0GI,5
183576,B001U6A79M,0,0,AAT4TJNW1UE6L,5
97154,B005AKEIYE,0,0,A1TJ03D8W2N5QE,5
400107,B002IEVJRY,0,0,A3SMD3T0QTN109,5
38449,B005MGDP86,0,0,A2B8UZQU329BN0,5
58496,B001ULH7P4,0,0,A1BS2MGBMWZ10N,5
393486,B0002ASM94,0,0,A2AP3WL2ADU8AD,3
542997,B001MKEL2U,0,0,A1R86VZI4MZ2WK,4
507643,B000HGA782,0,0,A3RTCD1M000YDF,4
289346,B004JLCRNO,0,0,A5KVV7USI51I9,5
534991,B005PXZ6JM,0,0,A1JJTBL2JYPH00,5
218846,B0019ZRLSO,0,0,A25NOKELFYZ3Z2,5
204343,B006N3I79Y,0,0,A3NNO8EU8BZJQ0,5
567913,B005Q8BP0U,0,0,A2J50FTJOIHXX,5
95472,B0025UOMZM,0,0,ARKQYQ6FMLT3H,3
181550,B000G1EO64,0,0,A3R28T092KQP94,5
140166,B0029NIFXK,0,0,A7W65A9H9UY3H,5
291072,B005HG9ESG,0,0,A1ZGHA3IJV01BK,3
530846,B003P00MA0,0,0,A276RHM6BBPDTY,1
553178,B004LL7AL6,0,0,A12I6NRHVEUD5E,5
164548,B007RTR8TS,0,0,ALT8OCGC2LVQ9,4
76784,B0049ULB78,0,0,A2EBMYVJAEIK75,5
464102,B000MMO8W2,0,0,A1LNRVXQ798J7Z,1
187570,B0001GZ6CK,0,0,A2D1JPNLBNWUHO,4
317066,B000KRUEO0,0,0,A6HJRWK8DNLGP,1
540832,B004OXD9ZC,0,0,A3TRGJS9X519KH,5
3962,B005HO0ARM,0,0,A3NSSVF2VBNT36,5
386511,B001E5DYTO,0,0,A2906N9V5I3H6H,3
282010,B007RTR8A2,0,0,A2JFL163HUJZG3,4
505583,B00494OQ58,0,0,A2FC5GTUJ2Y5U1,5
76785,B0049ULB78,0,0,AZE0EQEBAS5F5,5
187723,B004UBZBMW,0,0,A2ZXEJF24YGCQ,5
318065,B0024NKMEU,0,0,A3CJHPVAKIVN61,5
477730,B0073L53TW,0,1,A3VN5QOBXA9LIJ,5
66744,B001ONVON4,0,0,A2YWTHLP9KVC7C,4
468760,B003MAQIHO,0,1,A3125634VVJSCT,1
413369,B005NDVRJ2,0,0,A2IWITCLYR225W,5
291071,B005HG9ESG,0,0,AS44QEHT3KSPK,4
291073,B005HG9ESG,0,0,ASB4QD6YZJ7EX,5
291070,B005HG9ESG,0,0,A3S9FDZSHZW79Y,3
291069,B005HG9ESG,0,0,A3QVAKVRAH657N,5
566995,B000YHLS8W,0,1,A3VFFBBDQ8E6TM,5
59343,B0019JTH96,0,0,A1M9XA3WLKI0S7,5
84195,B0002AQ5PM,0,0,A2JWKRHUXODUNY,4
280805,B004TJJO0A,0,0,A136LM4CC2HJ2P,3
121474,B004M7ZG6K,0,0,A3D5VWU7G6LW64,5
521463,B007JFXWRC,0,0,A1NVK25SNU2BOM,5
456659,B0079OL6T4,0,0,A1FXDHA384ZFW9,4
450480,B000GZYEG0,1,1,A37VDU1P1FPJHA,5
533326,B005HHBCJE,0,0,A13M1MIEEBRNSA,4
440698,B005TY1UQA,0,0,AGV2O16N74BH0,5
136852,B008ZB4WKU,0,0,AONRHV0C41S9S,5
378952,B005ZBZLPI,1,1,A1BMJE01A8AEPG,5
119561,B0041LHND6,0,0,AJ8TWGSDE9L2Q,5
365981,B008IY5EGU,0,0,A1V4F97RLJ0G1J,3
67179,B001L2WR34,0,0,AAKLGFGXEYK72,5
187167,B001LNUKE6,0,0,A29DM9I1INXJS1,5
205095,B004T34U7S,0,0,A2IXJQJ3ZS7NNS,4
442053,B001GSFEJ2,0,0,A6FTFQ7AVRYD4,5
224226,B0002ARQYQ,0,0,A300JLF4FP4WEB,5
280831,B008ASM610,0,0,A31FMFJKHHHWDZ,3
173498,B006N3I0N2,0,0,A2EBMYVJAEIK75,3
53699,B000DINENE,0,0,A3A9HCQHBWM3GU,5
418535,B005HGAV0Q,0,0,A2ITTCDI2EM8KC,5
543217,B006HKDIDI,0,0,A3LZRMEY97ZPZL,5
131660,B0087DTQ5C,0,0,A1LM30W783GL2Q,5
521464,B007JFXWRC,0,0,A2RJAM98U9KA38,5
261835,B004727U2S,0,0,A1R3GN9MEJFXM3,5
270460,B0019N89UU,0,0,A2CXSLGHECRTIQ,5
60048,B000VXFRLI,0,0,A20ABRTAWSV2CQ,5
372672,B0083T6HC0,0,0,ADB90MEWJ1SF3,4
34004,B00412W76S,1,1,A3PJSAXKHJLS1E,5
388650,B007TGO1TY,1,1,A1BTG38XSGYLW3,5
522070,B0000T4Q60,0,0,A3BTBABFYV21AG,2
539781,B0049YMA9W,0,0,A22QPWYBS081RT,5
66712,B003YMTJGM,0,0,A1QAFYUXUCCOMD,5
86556,B0007SN7B4,0,0,AMSM0M5Y535S5,5
363172,B006P038EE,0,0,A2ZCXF9DDZYNFQ,5
447142,B0052UOQG2,0,0,A2CHL0NYGWVFD7,2
144831,B001F8L2YE,0,0,A1X8GT23CVRI61,2
280830,B008ASM610,0,0,A361HCTFSM2AKN,5
169926,B004727DAM,0,0,A1DULRCV1ALBI6,4
526384,B0028PDGZQ,0,0,A2AP040QO3RGYN,5
225690,B002ZX1U9A,0,0,A3P6TGFLJKPT1F,5
372673,B0083T6HC0,0,0,A2FZ6WPOFSTUX9,5
59762,B0028W3P9G,0,0,A2O9UK5B50KKYB,5
409274,B00062XZEU,0,0,AJOM636TEM6HJ,5
342664,B008N03826,0,0,A21GC0NLUXNBBM,5
6343,B001AW9PTO,0,0,A1C68LI8U9H6PU,5
531054,B001D0IZBW,0,0,A1CNEM2G6LPRAV,3
386705,B007IHY84W,0,0,A3SLT5V1JOMQBF,4
541299,B002ZOCF0M,0,0,A3RTCD1M000YDF,5
361572,B007FXGN24,0,0,A1FHR6FMFJLEVL,5
421448,B004K6ATH4,0,0,A3C4ZT0URNDPLP,5
56913,B001VNGHMA,0,0,AMB8C5L5ICFS0,1
80962,B001F8ROTG,0,0,AG8Z51XHTUGI2,5
567291,B003IMSFI6,0,0,AOTI87PNE8CKV,5
119452,B0005XO85A,0,0,AG4LBEYRCWT9S,5
567292,B003IMSFI6,0,0,A4S3EQBLEHTJX,5
263224,B0007KHGVY,0,0,A5O8Z7AYPY2RD,5
507441,B0050NTYXG,0,0,A1BHRLZ1DJ9BPV,5
345277,B0032EZ5VA,0,0,A1TCDA19DRCPLF,3
124450,B004TJD72Q,0,0,A16CDWC67KIEX9,5
380166,B004O3LKEO,0,0,A2W7A4C8IVYQY8,5
429992,B001XWRMAU,0,0,A2IXJQJ3ZS7NNS,5
510753,B001968ST4,0,0,ADT1H9OVBSKIE,5
549404,B008EJL78I,0,0,AL2OH0BQUKAMF,4
493447,B008YSZEIS,0,0,A2LYE7K6UC9V6X,5
447007,B0085O8SLG,0,0,A3ATKIU6MZZ4MU,2
212477,B003Y3F5TQ,0,0,AO9OLJEE1KN0S,5
479306,B000ESJR2A,0,0,A12JRKYF7D2BUH,5
159356,B002ZF5EY0,0,0,ADCG3IV7YQC9V,5
162575,B006E0NFQG,0,0,A35IHEBUFEH5OK,5
